url,original_tag,normalized_tag,semantic_role,element_type,is_interactive,is_visible,has_text,inner_text,selector,attributes
https://github.com/,nav,nav,navigation,navigation,False,True,True,"Product
Solutions
Resources
Open Source
Enterprise
Pricing",html > body > div > div:nth-of-type(3) > header > div > div:nth-of-type(2) > div > nav,"{'class': 'HeaderMenu-nav', 'aria-label': 'Global'}"
https://github.com/,nav,nav,navigation,navigation,False,True,True,"Product
Features
Enterprise
Copilot
Security
Pricing
Team
Resources
Roadmap
Compare GitHub",html > body > div > footer > div > div > nav,"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-lg-0 pl-lg-4', 'aria-labelledby': 'footer-title-product'}"
https://github.com/,nav,nav,navigation,navigation,False,True,True,"Platform
Developer API
Partners
Education
GitHub CLI
GitHub Desktop
GitHub Mobile",html > body > div > footer > div > div > nav:nth-of-type(2),"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4', 'aria-labelledby': 'footer-title-platform'}"
https://github.com/,nav,nav,navigation,navigation,False,True,True,"Support
Docs
Community Forum
Professional Services
Premium Support
Skills
Status
Contact GitHub",html > body > div > footer > div > div > nav:nth-of-type(3),"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4', 'aria-labelledby': 'footer-title-support'}"
https://github.com/,nav,nav,navigation,navigation,False,True,True,"Company
About
Customer stories
Blog
The ReadME Project
Careers
Newsroom
Inclusion
Social Impact
Shop",html > body > div > footer > div > div > nav:nth-of-type(4),"{'class': 'col-6 col-sm-3 col-lg-2 mb-6 mb-md-2 pr-3 pr-md-0 pl-md-4', 'aria-labelledby': 'footer-title-company'}"
https://github.com/,nav,nav,navigation,navigation,False,True,True,"© 2025 GitHub, Inc.
Terms
Privacy (Updated 02/2024)
Sitemap
What is Git?
Manage cookies
Do not share my personal information",html > body > div > footer > div:nth-of-type(2) > div > nav,{'aria-label': 'Legal and Resource Links'}
https://github.com/,nav,nav,navigation,navigation,False,True,True,"GitHub on LinkedIn
GitHub on Instagram
GitHub on YouTube
GitHub on X
GitHub on TikTok
GitHub on Twitch
GitHub’s organization on GitHub",html > body > div > footer > div:nth-of-type(2) > div > nav:nth-of-type(2),"{'aria-label': ""GitHub's Social Media Links"", 'class': 'mt-3 mt-md-0'}"
https://github.com/,header,header,navigation,navigation,False,True,True,"Navigation Menu
Product
Solutions
Resources
Open Source
Enterprise
Pricing
Sign in
Sign up",html > body > div > div:nth-of-type(3) > header,"{'class': 'HeaderMktg header-logged-out js-details-container js-header Details f4 py-3', 'role': 'banner', 'data-is-top': 'true', 'data-color-mode': 'light', 'data-light-theme': 'light', 'data-dark-theme': 'dark'}"
https://github.com/,header,header,navigation,navigation,False,True,True,"Accelerate performance

With GitHub Copilot embedded throughout the platform, you can simplify your toolchain, automate tasks, and improve the developer experience.",section#automation > div > div > div > div > header,{'class': 'Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content'}
https://github.com/,header,header,navigation,navigation,False,True,True,"Built-in application security
where found means fixed

Use AI to find and fix vulnerabilities—freeing your teams to ship more secure software faster.",section#security > div > div > div > header,{'class': 'Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content'}
https://github.com/,header,header,navigation,navigation,False,True,True,"Work together, achieve more

Collaborate with your teams, use management tools that sync with your projects, and code from anywhere—all on a single, integrated platform.",section#collaboration > div > div > div > div > header,{'class': 'Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content'}
https://github.com/,header,header,navigation,navigation,False,True,True,"From startups to enterprises, GitHub scales
with teams of any size in any industry.",section#customer-stories > div > div > div > div > header,{'class': 'Primer_Brand__SectionIntro-module__SectionIntro___RduRB Primer_Brand__SectionIntro-module__SectionIntro--align-center___qU_a9 Primer_Brand__SectionIntro-module__SectionIntro--full-width___HROKL lp-SectionIntro-content'}
https://github.com/,footer,footer,navigation,navigation,False,True,True,"Site-wide Links
Subscribe to our developer newsletter

Get tips, technical guides, and best practices. Twice a month. Right in your inbox.

Subscribe
Product
Features
Enterprise
Copilot
Security
Pricing
Team
Resources
Roadmap
Compare GitHub
Platform
Developer API
Partners
Education
GitHub CLI
GitHub Desktop
GitHub Mobile
Support
Docs
Community Forum
Professional Services
Premium Support
Skills
Status
Contact GitHub
Company
About
Customer stories
Blog
The ReadME Project
Careers
Newsroom
Inclusion
Social Impact
Shop
© 2025 GitHub, Inc.
Terms
Privacy (Updated 02/2024)
Sitemap
What is Git?
Manage cookies
Do not share my personal information
GitHub on LinkedIn
GitHub on Instagram
GitHub on YouTube
GitHub on X
GitHub on TikTok
GitHub on Twitch
GitHub’s organization on GitHub",html > body > div > footer,"{'role': 'contentinfo', 'class': 'footer pt-6 position-relative', 'data-analytics-visible': '{""category"":""Footer"",""action"":""visible"",""label"":""text: Marketing footer""}'}"
