url,original_tag,normalized_tag,semantic_role,element_type,is_interactive,is_visible,has_text,inner_text,selector,attributes
https://ui.shadcn.com/docs/components/accordion,nav,nav,navigation,navigation,False,True,True,"Docs
Components
Blocks
Charts
Themes
Colors",html > body > div > div > div > header > div > div > div > nav,{'class': 'flex items-center gap-4 text-sm xl:gap-6'}
https://ui.shadcn.com/docs/components/accordion,nav,nav,navigation,navigation,False,True,True,"GitHub
Toggle theme",html > body > div > div > div > header > div > div > div:nth-of-type(2) > nav,{'class': 'flex items-center gap-0.5'}
https://ui.shadcn.com/docs/components/accordion,header,header,navigation,navigation,False,True,True,"shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme",html > body > div > div > div > header,{'class': 'border-grid sticky top-0 z-50 w-full border-b bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60'}
https://ui.shadcn.com/docs/components/accordion,footer,footer,navigation,navigation,False,True,True,Built by shadcn. The source code is available on GitHub.,html > body > div > div > div > footer,{'class': 'border-grid border-t py-6 md:px-8 md:py-0'}
https://ui.shadcn.com/docs/components/accordion,aside,aside,container,container,False,True,True,"Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip",html > body > div > div > div > main > div > div > aside,{'class': 'border-grid fixed top-14 z-30 hidden h-[calc(100vh-3.5rem)] w-full shrink-0 border-r md:sticky md:block'}
https://ui.shadcn.com/docs/components/accordion,main,main,container,container,False,True,True,"Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip
Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel",html > body > div > div > div > main,{'class': 'flex flex-1 flex-col'}
https://ui.shadcn.com/docs/components/accordion,main,main,container,container,False,True,True,"Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel",html > body > div > div > div > main > div > div > main,{'class': 'relative py-6 lg:gap-10 lg:py-8 xl:grid xl:grid-cols-[1fr_300px]'}
https://ui.shadcn.com/docs/components/accordion,div,div,container,container,False,True,True,"shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme
Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip
Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel
Built by shadcn. The source code is available on GitHub.",html > body > div > div,{'class': 'relative flex min-h-svh flex-col bg-background'}
https://ui.shadcn.com/docs/components/accordion,div,div,container,container,False,True,True,"shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme
Getting Started
Introduction
Installation
components.json
Theming
Dark mode
CLI
Monorepo
New
Next.js 15 + React 19
Typography
Open in v0
Figma
Changelog
Installation
Next.js
Vite
Remix
Astro
Laravel
Gatsby
Manual
Components
Accordion
Alert
Alert Dialog
Aspect Ratio
Avatar
Badge
Breadcrumb
Button
Calendar
Card
Carousel
Chart
Checkbox
Collapsible
Combobox
Command
Context Menu
Data Table
Date Picker
Dialog
Drawer
Dropdown Menu
Form
Hover Card
Input
Input OTP
Label
Menubar
Navigation Menu
Pagination
Popover
Progress
Radio Group
Resizable
Scroll Area
Select
Separator
Sheet
Sidebar
Skeleton
Slider
Sonner
Switch
Table
Tabs
Textarea
Toast
Toggle
Toggle Group
Tooltip
Docs
Accordion
Accordion

A vertically stacked set of interactive headings that each reveal a section of content.

Docs
API Reference
Preview
Code
Style:
New York
Open in
Copy
Is it accessible?
Is it styled?
Is it animated?
Installation
CLI
Manual
pnpm
npm
yarn
bun
pnpm dlx shadcn@latest add accordion

Copy
Usage
import {
  Accordion,
  AccordionContent,
  AccordionItem,
  AccordionTrigger,
} from ""@/components/ui/accordion""
Copy
<Accordion type=""single"" collapsible>
  <AccordionItem value=""item-1"">
    <AccordionTrigger>Is it accessible?</AccordionTrigger>
    <AccordionContent>
      Yes. It adheres to the WAI-ARIA design pattern.
    </AccordionContent>
  </AccordionItem>
</Accordion>
Copy
Manual
Alert

On This Page

Installation
Usage
Bring your app built with shadcn to life on Vercel
Trusted by OpenAI, Sonos, Chick-fil-A, and more.
Vercel provides tools and infrastructure to deploy apps and features at scale.
Deploy Now
Deploy to Vercel
Built by shadcn. The source code is available on GitHub.",html > body > div > div > div,"{'data-wrapper': '', 'class': 'border-grid flex flex-1 flex-col'}"
https://ui.shadcn.com/docs/components/accordion,header,header,navigation,navigation,False,True,True,"shadcn/ui
Docs
Components
Blocks
Charts
Themes
Colors
Search documentation...
⌘
K
GitHub
Toggle theme",html > body > div > div > div > header,{'class': 'border-grid sticky top-0 z-50 w-full border-b bg-background/95 backdrop-blur supports-[backdrop-filter]:bg-background/60'}
